Time (s)	PSI(P = 1.99 nW*um^-2)(a.u.) 000	PSI(P = 5.65 nW*um^-2)(a.u.) 001	PSI(P = 9.05 nW*um^-2)(a.u.) 002	PSI(P = 12.39 nW*um^-2)(a.u.) 003	PSI(P = 15.64 nW*um^-2)(a.u.) 004	PSI(P = 18.78 nW*um^-2)(a.u.) 005	PSI(P = 21.92 nW*um^-2)(a.u.) 006	PSI(P = 24.97 nW*um^-2)(a.u.) 007	PSI(P = 28.01 nW*um^-2)(a.u.) 008
2325.85	53.51557602277499	63.87458684828003	68.8666107416047	73.05690310943469	76.48127282226822	78.0086501182821	76.28917323250182	78.0225006974246	79.29130880706232
2325.9	53.326899141012746	63.517643373734956	68.92519695270346	72.48869237327628	76.18450766408219	77.71730371681818	76.2658160656536	78.0536608788565	79.29130880706232
2325.95	53.4002890418078	63.592216785522055	69.05041077548559	72.77965243788908	76.20781013044005	77.63796222901078	76.3200786458047	78.42559562031123	79.38358394791001
2326.0	53.27068859128691	63.61300662252187	69.19357812452567	72.62942861270984	76.41230143993583	78.0463768554547	76.45608715796715	77.89772956671071	79.62796583761568
2326.05	53.71714671538367	63.588149507141765	69.37202407708092	72.97300694794528	76.42256870670333	77.85482199158162	76.46880580142248	77.65278599591863	79.42770776550189
2326.1	53.4423025240922	63.916333870846316	69.1382127390244	72.82027451378632	76.54538073375464	77.86030323081881	76.72802498295385	77.83874578236048	79.41620359260773
2326.15	53.28524028081797	63.38102824519184	69.2385164465935	72.51353448408345	76.23685979412991	78.00263657627924	76.5219023523266	78.28406574537902	79.41620359260773
2326.2	53.45333300970234	63.75003688575756	68.88128787503237	72.62471822167484	76.34608931165472	77.68175780795801	76.66195614177083	78.3269787021966	79.2952157142612
2326.25	53.19094908705702	63.54675349772109	69.00282442099507	72.70661733286356	76.38280943828799	77.96871926213521	76.41926457684286	78.18650770959472	79.3514354761293
2326.3	53.53885980456404	63.76660044874212	69.05315104585874	72.73893160604304	76.67668050305932	77.90033808346833	76.24883279065047	78.09816014529913	79.4089370087892
2326.35	53.59516190625954	63.472019167857496	69.24116242953646	72.72592111517602	76.47866096289394	77.69906744864272	76.24883279065047	77.60717885459387	79.62310690967232
2326.4	53.75258736639478	63.50524172791846	69.03762207491044	72.64061608811187	76.45491487094196	77.80568486262428	76.5020002899183	77.83766647581288	79.32950080833038
2326.45	53.48215875836943	63.46809876414937	68.91320205700912	72.86943179228972	76.65865192712212	77.80600486123141	76.48872369475698	77.96580853212535	79.91813673182021
2326.5	53.5880054797556	63.66280822760256	68.87059223687275	72.5506490326884	76.36598496907146	77.83068628709653	76.4933145738868	78.23189117168855	79.25497280143543
2326.55	53.34404334414077	63.61303180446474	69.07465360375686	72.70422835215456	76.18423888748046	77.58076078709301	76.63943279702106	78.39392532774342	79.33938654372824
2326.6	53.4824202704146	63.60055928246911	69.08606536242999	72.99035221198304	76.36781546650448	77.99843680854718	76.28967373446305	78.10462359294836	79.28531239433904
2326.65	53.39154303399144	63.60060892226457	68.99147179693207	72.68650664529099	76.24024139615852	77.92314638708744	76.84081993070748	78.0702630686086	79.57641310439467
2326.7	53.49387972822811	63.93266594681338	69.45182845267709	72.65711420832022	76.41209948634149	77.70146440483803	76.46527733679275	78.21223817681945	79.57641310439467
2326.75	53.388609305160095	64.22824401293667	68.89920097117607	72.97426373817457	76.17724911615102	78.12607772922692	76.71793749481499	78.00353316699643	79.70856170897585
2326.8	53.24453156623579	63.352092940341656	69.1533445316853	72.88563459753888	76.47169493530753	77.94753018051983	76.41260760118688	78.09410892576602	79.50813475196965
2326.85	53.409056699008325	63.52599744509686	68.77840580468356	72.82840888964998	76.15558166693897	77.58634316897785	76.67578800702773	78.09129136544647	79.33641108058764
2326.9	53.41600933849746	63.80808592042511	68.8511604083804	72.96066302257384	76.20831243620385	77.88462254191525	76.67578800702773	77.9886002942891	79.33641108058764
2326.95	53.53885980456404	63.64207634553636	68.78992516799876	73.15579513838708	76.16257323401216	77.84239271478862	76.22742197755507	78.30801515894233	79.65781387924102
2327.0	53.422022452390905	63.920406077272375	68.92842088197254	72.91862166661524	76.33562688976492	77.48503952585243	76.3064879818274	78.19730399475911	79.6872540043022
2327.05	53.53035248331619	63.73751510577415	68.91965701721128	72.77131325329437	76.49565388254403	78.03077490729422	76.65994425788483	78.04396813819515	79.49569348310058
2327.1	53.86079374276562	63.60477582032451	69.1007403096023	72.49410354877223	76.44812278253062	77.66253192378049	76.69519101050983	77.99503960063954	79.28829555489494
2327.15	53.31660731703637	63.596457543632695	69.08199345169004	72.99367226078562	76.41230143993583	77.62766186087028	76.66449704281072	78.1871270974231	79.35717035878078
2327.2	53.66546124217876	63.447305407190235	69.03484626581456	72.94046993871127	76.34940675420482	77.85785727138877	76.7213051318916	78.24084660086605	79.42658448103751
2327.25	53.390404014980106	63.23287927524682	68.78604941711032	72.98664519413302	76.38363059628453	77.83793006095935	76.51068768071623	78.34809830248327	79.11727730357107
2327.3	53.3816515083654	63.53017736776176	69.06138068074986	72.90625013248997	76.40287414486232	78.26241826176512	76.56942971969559	78.29393445696076	79.11727730357107
2327.35	53.33400613936205	63.39344917690171	69.15699450560341	72.6888861517727	76.40757669076476	77.72677929618641	76.56942971969559	78.10019835118335	79.02596460714932
2327.4	53.56363121371039	63.49695092625603	69.35504551720098	72.91098591041845	76.30888590962661	77.81434021440519	76.57147008061278	77.93566986009301	79.25825373784004
2327.45	53.30717935598146	63.7539972224336	68.86617377553448	72.87205998259832	76.06897984245049	77.85049770406998	76.60986292668265	78.12805278995968	79.25825373784004
2327.5	53.424048287924094	63.75828382259138	68.76934208296665	72.695898935356	76.23397951265376	77.90363125786612	76.30762175157264	78.08762285498416	79.33305832563485
2327.55	53.396462362479774	63.56338423604453	68.98409880242879	72.66647168847437	76.48770888961673	78.0727290940324	76.27723652142072	78.0116174017958	79.31746388435964
2327.6	53.358049660333506	63.459484467215724	68.96813002241335	72.9380084649292	76.33939138806905	77.80897992824099	76.56892525758812	77.77307904476102	79.48643680847718
2327.65	53.20997391068658	63.69599384866276	69.19085554806651	72.88228218781657	76.47641271358376	77.88789423753254	76.3932511586144	77.90777058692686	79.61629481736847
2327.7	53.53948874448869	63.841188166954375	69.0920365994447	72.56823751106005	76.72941658521425	77.68084162501779	76.54182341451936	77.88756266704182	79.53766264539352
2327.75	53.44673381472947	63.72089820822717	69.3206236448457	72.95529592805342	76.67895416344892	77.93125682348013	76.21857986377373	77.76865854850256	79.24804155334702
2327.8	53.591807906988755	63.7458664344688	69.05864190661248	72.96933209009512	76.24612000583205	77.61814782347159	76.49534641246402	77.9991080083016	79.25682008434684
2327.85	53.168615993988396	63.45562907441213	69.52477918220904	73.34401461730647	76.58096440433718	78.02532176362699	76.39315722888198	77.95540431181595	79.32917425267081
2327.9	53.54894228315274	63.57992092983584	68.92055174146319	72.88655836855608	76.66862423713866	77.78035895705007	76.50965375552968	78.38006131167097	79.35833162792095
2327.95	53.401020220110475	63.56336569765971	69.2320322030677	73.04964190254434	76.42829901384891	77.85900343875163	76.53112177849897	77.96588271293447	79.6496668380755
2328.0	53.443429311112645	63.269222972085544	69.01111236833741	73.15741488615777	76.20040078504087	77.89522406303028	76.53112177849897	78.0702630686086	79.51254629086685
2328.05	53.525360974614976	63.48455372990561	68.95248624676545	72.99180129056683	76.2526503086102	78.11050571809722	76.21088822004495	77.92305015891203	79.51254629086685
2328.1	53.4741389009386	63.51769113981698	69.01430515608436	72.71297066043353	75.9572394533471	77.79754281572174	76.26156896160974	78.40290500327103	79.58033600797567
2328.15	53.11402179575685	63.381291164581164	68.61749386528179	72.58945821914402	76.28912170944898	77.9791175762978	76.45290778863303	78.06701117633366	79.44607474214962
2328.2	53.42807518275818	63.559136314597275	69.05955943857833	72.74718704428827	76.50802684083479	78.01271885167397	76.44993765870237	78.09816014529913	79.44607474214962
